company,date,price,ticker
Britam Holdings Limited,22/08/2021,8.28,BRIT
Britam Holdings Limited,23/08/2021,8.18,BRIT
Britam Holdings Limited,24/08/2021,8.24,BRIT
Britam Holdings Limited,25/08/2021,8.22,BRIT
Britam Holdings Limited,26/08/2021,8.08,BRIT
Britam Holdings Limited,27/08/2021,8.12,BRIT
Britam Holdings Limited,28/08/2021,8.12,BRIT
Britam Holdings Limited,29/08/2021,8.12,BRIT
Britam Holdings Limited,30/08/2021,8.28,BRIT
Britam Holdings Limited,31/08/2021,8.18,BRIT
Britam Holdings Limited,01/09/2021,8.3,BRIT
Britam Holdings Limited,02/09/2021,8.3,BRIT
Britam Holdings Limited,03/09/2021,8.3,BRIT
Britam Holdings Limited,04/09/2021,8.3,BRIT
Britam Holdings Limited,05/09/2021,8.3,BRIT
Britam Holdings Limited,06/09/2021,8.3,BRIT
Britam Holdings Limited,07/09/2021,8.22,BRIT
Britam Holdings Limited,08/09/2021,8.22,BRIT
Britam Holdings Limited,09/09/2021,8.32,BRIT
Britam Holdings Limited,10/09/2021,8.34,BRIT
Britam Holdings Limited,11/09/2021,8.34,BRIT
Britam Holdings Limited,12/09/2021,8.34,BRIT
Britam Holdings Limited,13/09/2021,8.3,BRIT
Britam Holdings Limited,14/09/2021,8.32,BRIT
Britam Holdings Limited,15/09/2021,8.34,BRIT
Britam Holdings Limited,16/09/2021,8.3,BRIT
Britam Holdings Limited,17/09/2021,8.32,BRIT
Britam Holdings Limited,18/09/2021,8.32,BRIT
Britam Holdings Limited,19/09/2021,8.32,BRIT
Britam Holdings Limited,20/09/2021,8.24,BRIT
Britam Holdings Limited,21/09/2021,8.22,BRIT
Britam Holdings Limited,22/09/2021,8.16,BRIT
Britam Holdings Limited,23/09/2021,8.08,BRIT
Britam Holdings Limited,24/09/2021,8.08,BRIT
Britam Holdings Limited,25/09/2021,8.08,BRIT
Britam Holdings Limited,26/09/2021,8.08,BRIT
Britam Holdings Limited,27/09/2021,8.14,BRIT
Britam Holdings Limited,28/09/2021,8.16,BRIT
Britam Holdings Limited,29/09/2021,8.12,BRIT
Britam Holdings Limited,30/09/2021,8.08,BRIT
Britam Holdings Limited,01/10/2021,8.08,BRIT
Britam Holdings Limited,02/10/2021,8.08,BRIT
Britam Holdings Limited,03/10/2021,8.08,BRIT
Britam Holdings Limited,04/10/2021,8.06,BRIT
Britam Holdings Limited,05/10/2021,8.06,BRIT
Britam Holdings Limited,06/10/2021,8.06,BRIT
Britam Holdings Limited,7/11/2021,7.82,BRIT
Britam Holdings Limited,21/11/2021,7.24,BRIT
Britam Holdings Limited,8/11/2021,7.54,BRIT
Britam Holdings Limited,7/10/2021,7.94,BRIT
Britam Holdings Limited,8/10/2021,8.08,BRIT
Britam Holdings Limited,9/10/2021,8.08,BRIT
Britam Holdings Limited,10/10/2021,8.08,BRIT
Britam Holdings Limited,11/10/2021,8.08,BRIT
Britam Holdings Limited,12/10/2021,7.64,BRIT
Britam Holdings Limited,13/10/2021,7.56,BRIT
Britam Holdings Limited,14/10/2021,7.56,BRIT
Britam Holdings Limited,9/11/2021,7.54,BRIT
Britam Holdings Limited,15/10/2021,7.64,BRIT
Britam Holdings Limited,16/10/2021,7.64,BRIT
Britam Holdings Limited,17/10/2021,7.64,BRIT
Britam Holdings Limited,18/10/2021,7.66,BRIT
Britam Holdings Limited,10/11/2021,7.52,BRIT
Britam Holdings Limited,23/11/2021,7.14,BRIT
Britam Holdings Limited,24/11/2021,7,BRIT
BOC Kenya Limited,11/11/2021,70,BOC
BOC Kenya Limited,22/11/2021,70,BOC
BOC Kenya Limited,12/11/2021,70,BOC
BOC Kenya Limited,13/11/2021,70,BOC
BOC Kenya Limited,23/10/2021,70,BOC
BOC Kenya Limited,24/10/2021,70,BOC
BOC Kenya Limited,14/11/2021,70,BOC
BOC Kenya Limited,25/10/2021,70,BOC
BOC Kenya Limited,26/10/2021,64.5,BOC
BOC Kenya Limited,15/11/2021,70,BOC
BOC Kenya Limited,27/10/2021,70,BOC
BOC Kenya Limited,28/10/2021,70,BOC
BOC Kenya Limited,16/11/2021,68,BOC
BOC Kenya Limited,29/10/2021,70,BOC
BOC Kenya Limited,30/10/2021,70,BOC
BOC Kenya Limited,17/11/2021,68,BOC
BOC Kenya Limited,31/10/2021,70,BOC
BOC Kenya Limited,1/11/2021,70,BOC
BOC Kenya Limited,18/11/2021,68,BOC
BOC Kenya Limited,2/11/2021,64.5,BOC
BOC Kenya Limited,3/11/2021,70,BOC
BOC Kenya Limited,19/11/2021,68,BOC
BOC Kenya Limited,4/11/2021,70,BOC
BOC Kenya Limited,5/11/2021,70,BOC
BOC Kenya Limited,20/11/2021,68,BOC
BOC Kenya Limited,6/11/2021,70,BOC
BOC Kenya Limited,01/07/2021,61.5,BOC
BOC Kenya Limited,08/07/2021,63.5,BOC
BOC Kenya Limited,02/07/2021,61.5,BOC
BOC Kenya Limited,03/07/2021,61.5,BOC
BOC Kenya Limited,04/07/2021,61.5,BOC
BOC Kenya Limited,05/07/2021,61.5,BOC
BOC Kenya Limited,06/07/2021,61.5,BOC
BOC Kenya Limited,07/07/2021,65.75,BOC
BOC Kenya Limited,09/07/2021,63,BOC
BOC Kenya Limited,10/07/2021,63,BOC
BOC Kenya Limited,11/07/2021,63,BOC
BOC Kenya Limited,12/07/2021,63.5,BOC
BOC Kenya Limited,13/07/2021,63.5,BOC
BOC Kenya Limited,14/07/2021,63,BOC
BOC Kenya Limited,15/07/2021,63,BOC
BOC Kenya Limited,16/07/2021,63,BOC
BOC Kenya Limited,17/07/2021,63,BOC
BOC Kenya Limited,18/07/2021,63,BOC
BOC Kenya Limited,19/07/2021,63.5,BOC
BOC Kenya Limited,20/07/2021,63.5,BOC
BOC Kenya Limited,21/07/2021,63.5,BOC
BOC Kenya Limited,22/07/2021,63.5,BOC
BOC Kenya Limited,23/07/2021,67.25,BOC
BOC Kenya Limited,27/07/2021,64.5,BOC
BOC Kenya Limited,28/07/2021,62.5,BOC
BOC Kenya Limited,29/07/2021,62,BOC
BOC Kenya Limited,30/07/2021,62,BOC
BOC Kenya Limited,31/07/2021,62,BOC
BOC Kenya Limited,01/08/2021,62,BOC
BOC Kenya Limited,02/08/2021,62,BOC
BOC Kenya Limited,21/08/2021,67.75,BOC
BOC Kenya Limited,03/08/2021,62,BOC
BOC Kenya Limited,04/08/2021,62,BOC
BOC Kenya Limited,05/08/2021,64.5,BOC
BOC Kenya Limited,06/08/2021,64.25,BOC
BOC Kenya Limited,07/08/2021,64.25,BOC
BOC Kenya Limited,08/08/2021,64.25,BOC
BOC Kenya Limited,09/08/2021,68,BOC
BOC Kenya Limited,10/08/2021,68,BOC
BOC Kenya Limited,11/08/2021,67.75,BOC
BOC Kenya Limited,12/08/2021,67.75,BOC
BOC Kenya Limited,13/08/2021,67.75,BOC
BOC Kenya Limited,14/08/2021,67.75,BOC
BOC Kenya Limited,15/08/2021,67.75,BOC
BOC Kenya Limited,16/08/2021,67.75,BOC
BOC Kenya Limited,17/08/2021,67.75,BOC
BOC Kenya Limited,18/08/2021,64.5,BOC
BOC Kenya Limited,19/08/2021,64.5,BOC
BOC Kenya Limited,20/08/2021,67.75,BOC
BOC Kenya Limited,22/08/2021,67.75,BOC
BOC Kenya Limited,23/08/2021,66,BOC
BOC Kenya Limited,24/08/2021,66,BOC
BOC Kenya Limited,20/09/2021,74.25,BOC
BOC Kenya Limited,25/08/2021,62,BOC
BOC Kenya Limited,26/08/2021,66,BOC
BOC Kenya Limited,27/08/2021,66.75,BOC
BOC Kenya Limited,28/08/2021,66.75,BOC
BOC Kenya Limited,29/08/2021,66.75,BOC
BOC Kenya Limited,30/08/2021,66.5,BOC
BOC Kenya Limited,31/08/2021,66.5,BOC
BOC Kenya Limited,01/09/2021,66.5,BOC
BOC Kenya Limited,02/09/2021,66.5,BOC
BOC Kenya Limited,03/09/2021,67.5,BOC
BOC Kenya Limited,04/09/2021,67.5,BOC
BOC Kenya Limited,05/09/2021,67.5,BOC
BOC Kenya Limited,06/09/2021,65.5,BOC
BOC Kenya Limited,07/09/2021,67.75,BOC
BOC Kenya Limited,08/09/2021,69.75,BOC
BOC Kenya Limited,09/09/2021,68.5,BOC
BOC Kenya Limited,10/09/2021,74.5,BOC
BOC Kenya Limited,11/09/2021,74.5,BOC
BOC Kenya Limited,12/09/2021,74.5,BOC
BOC Kenya Limited,13/09/2021,75,BOC
BOC Kenya Limited,14/09/2021,74.25,BOC
BOC Kenya Limited,15/09/2021,74.25,BOC
BOC Kenya Limited,16/09/2021,74.25,BOC
BOC Kenya Limited,17/09/2021,74.25,BOC
BOC Kenya Limited,18/09/2021,74.25,BOC
BOC Kenya Limited,19/09/2021,74.25,BOC
BOC Kenya Limited,21/09/2021,74.25,BOC
BOC Kenya Limited,22/09/2021,72.75,BOC
BOC Kenya Limited,23/09/2021,72.75,BOC
BOC Kenya Limited,24/09/2021,71,BOC
BOC Kenya Limited,25/09/2021,71,BOC
BOC Kenya Limited,26/09/2021,71,BOC
BOC Kenya Limited,27/09/2021,72.25,BOC
BOC Kenya Limited,28/09/2021,72.25,BOC
BOC Kenya Limited,29/09/2021,72.25,BOC
BOC Kenya Limited,30/09/2021,71,BOC
BOC Kenya Limited,01/10/2021,68,BOC
BOC Kenya Limited,02/10/2021,68,BOC
BOC Kenya Limited,03/10/2021,68,BOC
BOC Kenya Limited,04/10/2021,71.5,BOC
BOC Kenya Limited,05/10/2021,71.5,BOC
BOC Kenya Limited,06/10/2021,71.5,BOC
BOC Kenya Limited,7/11/2021,70,BOC
BOC Kenya Limited,21/11/2021,68,BOC
BOC Kenya Limited,8/11/2021,66.25,BOC
BOC Kenya Limited,7/10/2021,71.5,BOC
BOC Kenya Limited,8/10/2021,70.5,BOC
BOC Kenya Limited,9/10/2021,70.5,BOC
BOC Kenya Limited,10/10/2021,70.5,BOC
BOC Kenya Limited,11/10/2021,70.5,BOC
BOC Kenya Limited,12/10/2021,70,BOC
BOC Kenya Limited,13/10/2021,70,BOC
BOC Kenya Limited,14/10/2021,70,BOC
BOC Kenya Limited,9/11/2021,68.75,BOC
BOC Kenya Limited,15/10/2021,70,BOC
BOC Kenya Limited,16/10/2021,70,BOC
BOC Kenya Limited,17/10/2021,70,BOC
BOC Kenya Limited,18/10/2021,70,BOC
BOC Kenya Limited,10/11/2021,69,BOC
BOC Kenya Limited,23/11/2021,68.75,BOC
BOC Kenya Limited,24/11/2021,68.75,BOC
BK Group Plc,11/11/2021,27.85,BKG
BK Group Plc,22/11/2021,26.4,BKG
BK Group Plc,12/11/2021,28.5,BKG
BK Group Plc,13/11/2021,28.5,BKG
BK Group Plc,23/10/2021,28,BKG
BK Group Plc,24/10/2021,28,BKG
BK Group Plc,14/11/2021,28.5,BKG
BK Group Plc,25/10/2021,27.5,BKG
BK Group Plc,26/10/2021,27.5,BKG
BK Group Plc,15/11/2021,28.5,BKG
BK Group Plc,27/10/2021,27.5,BKG
BK Group Plc,28/10/2021,26.5,BKG
BK Group Plc,16/11/2021,26.9,BKG
BK Group Plc,29/10/2021,29,BKG
BK Group Plc,30/10/2021,29,BKG
BK Group Plc,17/11/2021,26.9,BKG
BK Group Plc,31/10/2021,29,BKG
BK Group Plc,1/11/2021,29,BKG
BK Group Plc,18/11/2021,26.9,BKG
BK Group Plc,2/11/2021,28.75,BKG
BK Group Plc,3/11/2021,28.75,BKG
BK Group Plc,19/11/2021,26.9,BKG
BK Group Plc,4/11/2021,28.75,BKG
BK Group Plc,5/11/2021,26.5,BKG
BK Group Plc,20/11/2021,26.9,BKG
BK Group Plc,6/11/2021,26.5,BKG
BK Group Plc,01/07/2021,26,BKG
BK Group Plc,02/07/2021,26,BKG
BK Group Plc,03/07/2021,26,BKG
BK Group Plc,04/07/2021,26,BKG
BK Group Plc,05/07/2021,26,BKG
BK Group Plc,06/07/2021,26,BKG
BK Group Plc,07/07/2021,27,BKG
BK Group Plc,09/07/2021,26,BKG
BK Group Plc,10/07/2021,26,BKG
BK Group Plc,11/07/2021,26,BKG
BK Group Plc,12/07/2021,26,BKG
BK Group Plc,13/07/2021,28,BKG
BK Group Plc,14/07/2021,28,BKG
BK Group Plc,15/07/2021,28,BKG
BK Group Plc,16/07/2021,28,BKG
BK Group Plc,17/07/2021,28,BKG
BK Group Plc,18/07/2021,28,BKG
BK Group Plc,19/07/2021,28,BKG
BK Group Plc,20/07/2021,28,BKG
BK Group Plc,21/07/2021,28,BKG
BK Group Plc,22/07/2021,28,BKG
BK Group Plc,23/07/2021,28.55,BKG
BK Group Plc,27/07/2021,29,BKG
BK Group Plc,28/07/2021,29.5,BKG
BK Group Plc,29/07/2021,29.5,BKG
BK Group Plc,30/07/2021,29,BKG
BK Group Plc,31/07/2021,29,BKG
BK Group Plc,01/08/2021,29,BKG
BK Group Plc,02/08/2021,29.5,BKG
BK Group Plc,03/08/2021,29.5,BKG
BK Group Plc,04/08/2021,29.75,BKG
BK Group Plc,05/08/2021,31.85,BKG
BK Group Plc,06/08/2021,32.4,BKG
BK Group Plc,07/08/2021,32.4,BKG
BK Group Plc,08/08/2021,32.4,BKG
BK Group Plc,09/08/2021,32.4,BKG
BK Group Plc,10/08/2021,32.4,BKG
BK Group Plc,11/08/2021,35.4,BKG
BK Group Plc,12/08/2021,35.4,BKG
BK Group Plc,13/08/2021,38.25,BKG
BK Group Plc,14/08/2021,38.25,BKG
BK Group Plc,15/08/2021,38.25,BKG
BK Group Plc,16/08/2021,38.55,BKG
BK Group Plc,17/08/2021,38.55,BKG
BK Group Plc,18/08/2021,38.55,BKG
BK Group Plc,19/08/2021,38.55,BKG
BK Group Plc,20/08/2021,38.55,BKG
BK Group Plc,21/08/2021,38.55,BKG
BK Group Plc,22/08/2021,38.55,BKG
BK Group Plc,23/08/2021,38.55,BKG
BK Group Plc,24/08/2021,38.55,BKG
BK Group Plc,25/08/2021,38.55,BKG
BK Group Plc,26/08/2021,38.55,BKG
BK Group Plc,27/08/2021,38.55,BKG
BK Group Plc,28/08/2021,38.55,BKG
BK Group Plc,29/08/2021,38.55,BKG
BK Group Plc,30/08/2021,40,BKG
BK Group Plc,31/08/2021,40,BKG
BK Group Plc,01/09/2021,40,BKG
BK Group Plc,02/09/2021,39.95,BKG
BK Group Plc,03/09/2021,36,BKG
BK Group Plc,04/09/2021,36,BKG
BK Group Plc,05/09/2021,36,BKG
BK Group Plc,06/09/2021,36,BKG
BK Group Plc,07/09/2021,36,BKG
BK Group Plc,08/09/2021,35,BKG
BK Group Plc,09/09/2021,32.65,BKG
BK Group Plc,10/09/2021,29.8,BKG
BK Group Plc,11/09/2021,29.8,BKG
BK Group Plc,12/09/2021,29.8,BKG
BK Group Plc,13/09/2021,30,BKG
BK Group Plc,14/09/2021,29.05,BKG
BK Group Plc,15/09/2021,28,BKG
BK Group Plc,16/09/2021,28,BKG
BK Group Plc,17/09/2021,28.45,BKG
BK Group Plc,18/09/2021,28.45,BKG
BK Group Plc,19/09/2021,28.45,BKG
BK Group Plc,20/09/2021,28,BKG
BK Group Plc,21/09/2021,28,BKG
BK Group Plc,22/09/2021,27.85,BKG
BK Group Plc,23/09/2021,27.95,BKG
BK Group Plc,24/09/2021,27.9,BKG
BK Group Plc,25/09/2021,27.9,BKG
BK Group Plc,26/09/2021,27.9,BKG
BK Group Plc,27/09/2021,28.35,BKG
BK Group Plc,28/09/2021,28,BKG
BK Group Plc,29/09/2021,28,BKG
BK Group Plc,30/09/2021,28,BKG
BK Group Plc,01/10/2021,28,BKG
BK Group Plc,02/10/2021,28,BKG
BK Group Plc,03/10/2021,28,BKG
BK Group Plc,04/10/2021,30.75,BKG
BK Group Plc,05/10/2021,30.1,BKG
BK Group Plc,06/10/2021,28,BKG
BK Group Plc,7/11/2021,26.5,BKG
BK Group Plc,21/11/2021,26.9,BKG
BK Group Plc,8/11/2021,26.5,BKG
BK Group Plc,7/10/2021,28,BKG
BK Group Plc,8/10/2021,30,BKG
BK Group Plc,9/10/2021,30,BKG
BK Group Plc,10/10/2021,30,BKG
BK Group Plc,11/10/2021,30,BKG
BK Group Plc,12/10/2021,30,BKG
BK Group Plc,13/10/2021,30,BKG
BK Group Plc,14/10/2021,28.2,BKG
BK Group Plc,9/11/2021,27,BKG
BK Group Plc,15/10/2021,28.2,BKG
BK Group Plc,16/10/2021,28.2,BKG
BK Group Plc,17/10/2021,28.2,BKG
BK Group Plc,18/10/2021,28,BKG
BK Group Plc,10/11/2021,28.5,BKG
BK Group Plc,23/11/2021,28,BKG
BK Group Plc,24/11/2021,27,BKG
British American Tobacco Kenya,11/11/2021,429,BAT
British American Tobacco Kenya,22/11/2021,423.75,BAT
British American Tobacco Kenya,12/11/2021,429,BAT
British American Tobacco Kenya,13/11/2021,429,BAT
British American Tobacco Kenya,23/10/2021,435.5,BAT
British American Tobacco Kenya,24/10/2021,435.5,BAT
British American Tobacco Kenya,14/11/2021,429,BAT
British American Tobacco Kenya,25/10/2021,436.25,BAT
British American Tobacco Kenya,26/10/2021,435,BAT
British American Tobacco Kenya,15/11/2021,429,BAT
British American Tobacco Kenya,27/10/2021,432.5,BAT
British American Tobacco Kenya,28/10/2021,430,BAT
British American Tobacco Kenya,16/11/2021,428.25,BAT
British American Tobacco Kenya,29/10/2021,430,BAT
British American Tobacco Kenya,30/10/2021,430,BAT
British American Tobacco Kenya,17/11/2021,428.75,BAT
British American Tobacco Kenya,31/10/2021,430,BAT
British American Tobacco Kenya,1/11/2021,430,BAT
British American Tobacco Kenya,18/11/2021,428.75,BAT
British American Tobacco Kenya,2/11/2021,430,BAT
British American Tobacco Kenya,3/11/2021,430,BAT
British American Tobacco Kenya,19/11/2021,426.5,BAT
British American Tobacco Kenya,4/11/2021,429.5,BAT
British American Tobacco Kenya,5/11/2021,430,BAT
British American Tobacco Kenya,20/11/2021,426.5,BAT
British American Tobacco Kenya,6/11/2021,430,BAT
British American Tobacco Kenya,01/07/2021,450,BAT
British American Tobacco Kenya,02/07/2021,450,BAT
British American Tobacco Kenya,03/07/2021,450,BAT
British American Tobacco Kenya,04/07/2021,450,BAT
British American Tobacco Kenya,05/07/2021,449.5,BAT
British American Tobacco Kenya,06/07/2021,448,BAT
British American Tobacco Kenya,07/07/2021,440.5,BAT
British American Tobacco Kenya,08/07/2021,445.25,BAT
British American Tobacco Kenya,09/07/2021,448.75,BAT
British American Tobacco Kenya,10/07/2021,448.75,BAT
British American Tobacco Kenya,11/07/2021,448.75,BAT
British American Tobacco Kenya,12/07/2021,435.75,BAT
British American Tobacco Kenya,13/07/2021,441.5,BAT
British American Tobacco Kenya,14/07/2021,441.5,BAT
British American Tobacco Kenya,15/07/2021,445,BAT
British American Tobacco Kenya,16/07/2021,438.25,BAT
British American Tobacco Kenya,17/07/2021,438.25,BAT
British American Tobacco Kenya,18/07/2021,438.25,BAT
British American Tobacco Kenya,19/07/2021,445,BAT
British American Tobacco Kenya,20/07/2021,445,BAT
British American Tobacco Kenya,21/07/2021,445,BAT
British American Tobacco Kenya,22/07/2021,457,BAT
British American Tobacco Kenya,23/07/2021,457,BAT
British American Tobacco Kenya,27/07/2021,469.5,BAT
British American Tobacco Kenya,28/07/2021,461.5,BAT
British American Tobacco Kenya,29/07/2021,465,BAT
British American Tobacco Kenya,30/07/2021,465,BAT
British American Tobacco Kenya,31/07/2021,465,BAT
British American Tobacco Kenya,01/08/2021,465,BAT
British American Tobacco Kenya,02/08/2021,460.25,BAT
British American Tobacco Kenya,03/08/2021,450,BAT
British American Tobacco Kenya,04/08/2021,455,BAT
British American Tobacco Kenya,05/08/2021,450,BAT
British American Tobacco Kenya,06/08/2021,454,BAT
British American Tobacco Kenya,07/08/2021,454,BAT
British American Tobacco Kenya,08/08/2021,454,BAT
British American Tobacco Kenya,09/08/2021,445.5,BAT
British American Tobacco Kenya,10/08/2021,450,BAT
British American Tobacco Kenya,11/08/2021,450.5,BAT
British American Tobacco Kenya,12/08/2021,452,BAT
British American Tobacco Kenya,13/08/2021,453,BAT
British American Tobacco Kenya,14/08/2021,453,BAT
British American Tobacco Kenya,15/08/2021,453,BAT
British American Tobacco Kenya,16/08/2021,456,BAT
British American Tobacco Kenya,17/08/2021,457,BAT
British American Tobacco Kenya,18/08/2021,461,BAT
British American Tobacco Kenya,19/08/2021,460,BAT
British American Tobacco Kenya,20/08/2021,469,BAT
British American Tobacco Kenya,21/08/2021,469,BAT
British American Tobacco Kenya,22/08/2021,469,BAT
British American Tobacco Kenya,23/08/2021,469,BAT
British American Tobacco Kenya,24/08/2021,466,BAT
British American Tobacco Kenya,25/08/2021,467,BAT
British American Tobacco Kenya,26/08/2021,466,BAT
British American Tobacco Kenya,27/08/2021,466,BAT
British American Tobacco Kenya,28/08/2021,466,BAT
British American Tobacco Kenya,29/08/2021,466,BAT
British American Tobacco Kenya,30/08/2021,466,BAT
British American Tobacco Kenya,31/08/2021,460,BAT
British American Tobacco Kenya,01/09/2021,456.5,BAT
British American Tobacco Kenya,02/09/2021,465,BAT
British American Tobacco Kenya,03/09/2021,461.75,BAT
British American Tobacco Kenya,04/09/2021,461.75,BAT
British American Tobacco Kenya,05/09/2021,461.75,BAT
British American Tobacco Kenya,06/09/2021,460.5,BAT
British American Tobacco Kenya,07/09/2021,463.75,BAT
British American Tobacco Kenya,08/09/2021,463,BAT
British American Tobacco Kenya,09/09/2021,460,BAT
British American Tobacco Kenya,10/09/2021,462,BAT
British American Tobacco Kenya,11/09/2021,462,BAT
British American Tobacco Kenya,12/09/2021,462,BAT
British American Tobacco Kenya,13/09/2021,461,BAT
British American Tobacco Kenya,14/09/2021,455.5,BAT
British American Tobacco Kenya,15/09/2021,451,BAT
British American Tobacco Kenya,16/09/2021,455,BAT
British American Tobacco Kenya,17/09/2021,450,BAT
British American Tobacco Kenya,18/09/2021,450,BAT
British American Tobacco Kenya,19/09/2021,450,BAT
British American Tobacco Kenya,20/09/2021,449.25,BAT
British American Tobacco Kenya,21/09/2021,445.75,BAT
British American Tobacco Kenya,22/09/2021,445,BAT
British American Tobacco Kenya,23/09/2021,445.5,BAT
British American Tobacco Kenya,24/09/2021,446,BAT
British American Tobacco Kenya,25/09/2021,446,BAT
British American Tobacco Kenya,26/09/2021,446,BAT
British American Tobacco Kenya,27/09/2021,447,BAT
British American Tobacco Kenya,28/09/2021,445.75,BAT
British American Tobacco Kenya,29/09/2021,446,BAT
British American Tobacco Kenya,30/09/2021,451,BAT
British American Tobacco Kenya,01/10/2021,451,BAT
British American Tobacco Kenya,02/10/2021,451,BAT
British American Tobacco Kenya,03/10/2021,451,BAT
British American Tobacco Kenya,04/10/2021,448.75,BAT
British American Tobacco Kenya,05/10/2021,449.5,BAT
British American Tobacco Kenya,06/10/2021,450,BAT
British American Tobacco Kenya,7/11/2021,430,BAT
British American Tobacco Kenya,21/11/2021,426.5,BAT
British American Tobacco Kenya,8/11/2021,430,BAT
British American Tobacco Kenya,7/10/2021,448,BAT
British American Tobacco Kenya,8/10/2021,445.5,BAT
British American Tobacco Kenya,9/10/2021,445.5,BAT
British American Tobacco Kenya,10/10/2021,445.5,BAT
British American Tobacco Kenya,11/10/2021,445.5,BAT
British American Tobacco Kenya,12/10/2021,445,BAT
British American Tobacco Kenya,13/10/2021,441.25,BAT
British American Tobacco Kenya,14/10/2021,439.75,BAT
British American Tobacco Kenya,9/11/2021,428.25,BAT
British American Tobacco Kenya,15/10/2021,435.5,BAT
British American Tobacco Kenya,16/10/2021,435.5,BAT
British American Tobacco Kenya,17/10/2021,435.5,BAT
British American Tobacco Kenya,18/10/2021,430,BAT
British American Tobacco Kenya,10/11/2021,429.5,BAT
British American Tobacco Kenya,23/11/2021,424,BAT
British American Tobacco Kenya,24/11/2021,424,BAT
Bamburi Cement Limited,11/11/2021,35.6,BAMB
Bamburi Cement Limited,22/11/2021,35.55,BAMB
Bamburi Cement Limited,12/11/2021,35.4,BAMB
Bamburi Cement Limited,13/11/2021,35.4,BAMB
Bamburi Cement Limited,23/10/2021,37,BAMB
Bamburi Cement Limited,24/10/2021,37,BAMB
Bamburi Cement Limited,14/11/2021,35.4,BAMB
Bamburi Cement Limited,25/10/2021,36.85,BAMB
Bamburi Cement Limited,26/10/2021,36.3,BAMB
Bamburi Cement Limited,15/11/2021,36.5,BAMB
Bamburi Cement Limited,27/10/2021,36.5,BAMB
Bamburi Cement Limited,28/10/2021,36.45,BAMB
Bamburi Cement Limited,16/11/2021,36.5,BAMB
Bamburi Cement Limited,29/10/2021,36.65,BAMB
Bamburi Cement Limited,30/10/2021,36.65,BAMB
Bamburi Cement Limited,17/11/2021,35.35,BAMB
Bamburi Cement Limited,31/10/2021,36.65,BAMB
Bamburi Cement Limited,1/11/2021,36.75,BAMB
Bamburi Cement Limited,18/11/2021,35.65,BAMB
Bamburi Cement Limited,2/11/2021,36.15,BAMB
Bamburi Cement Limited,3/11/2021,36.05,BAMB
Bamburi Cement Limited,19/11/2021,36,BAMB
Bamburi Cement Limited,4/11/2021,36.75,BAMB
Bamburi Cement Limited,5/11/2021,36.45,BAMB
Bamburi Cement Limited,20/11/2021,36,BAMB
Bamburi Cement Limited,6/11/2021,36.45,BAMB
Bamburi Cement Limited,01/07/2021,36,BAMB
Bamburi Cement Limited,02/07/2021,37.9,BAMB
Bamburi Cement Limited,03/07/2021,37.9,BAMB
Bamburi Cement Limited,04/07/2021,37.9,BAMB
Bamburi Cement Limited,05/07/2021,37.1,BAMB
Bamburi Cement Limited,06/07/2021,37.9,BAMB
Bamburi Cement Limited,07/07/2021,37.55,BAMB
Bamburi Cement Limited,08/07/2021,36.95,BAMB
Bamburi Cement Limited,09/07/2021,36.55,BAMB
Bamburi Cement Limited,10/07/2021,36.55,BAMB
Bamburi Cement Limited,11/07/2021,36.55,BAMB
Bamburi Cement Limited,12/07/2021,36.65,BAMB
Bamburi Cement Limited,13/07/2021,37,BAMB
Bamburi Cement Limited,14/07/2021,37.15,BAMB
Bamburi Cement Limited,15/07/2021,37.8,BAMB
Bamburi Cement Limited,16/07/2021,38.25,BAMB
Bamburi Cement Limited,17/07/2021,38.25,BAMB
Bamburi Cement Limited,18/07/2021,38.25,BAMB
Bamburi Cement Limited,19/07/2021,38.5,BAMB
Bamburi Cement Limited,20/07/2021,38.5,BAMB
Bamburi Cement Limited,21/07/2021,39,BAMB
Bamburi Cement Limited,22/07/2021,39,BAMB
Bamburi Cement Limited,23/07/2021,39.05,BAMB
Bamburi Cement Limited,27/07/2021,38.4,BAMB
Bamburi Cement Limited,28/07/2021,37.6,BAMB
Bamburi Cement Limited,29/07/2021,38.4,BAMB
Bamburi Cement Limited,30/07/2021,38,BAMB
Bamburi Cement Limited,31/07/2021,38,BAMB
Bamburi Cement Limited,01/08/2021,38,BAMB
Bamburi Cement Limited,02/08/2021,37.5,BAMB
Bamburi Cement Limited,03/08/2021,37.5,BAMB
Bamburi Cement Limited,04/08/2021,38.5,BAMB
Bamburi Cement Limited,05/08/2021,38.3,BAMB
Bamburi Cement Limited,06/08/2021,38,BAMB
Bamburi Cement Limited,07/08/2021,38,BAMB
Bamburi Cement Limited,08/08/2021,38,BAMB
Bamburi Cement Limited,09/08/2021,38,BAMB
Bamburi Cement Limited,10/08/2021,38.8,BAMB
Bamburi Cement Limited,11/08/2021,37.95,BAMB
Bamburi Cement Limited,12/08/2021,38,BAMB
Bamburi Cement Limited,13/08/2021,38.15,BAMB
Bamburi Cement Limited,14/08/2021,38.15,BAMB
Bamburi Cement Limited,15/08/2021,38.15,BAMB
Bamburi Cement Limited,16/08/2021,38.15,BAMB
Bamburi Cement Limited,17/08/2021,38.4,BAMB
Bamburi Cement Limited,18/08/2021,38.7,BAMB
Bamburi Cement Limited,19/08/2021,39,BAMB
Bamburi Cement Limited,20/08/2021,38.75,BAMB
